기관대분류,최상위기관,기관명,전체기관명,총계,공개장소,비공개장소,공개장소 소계,범죄예방,시설안전 및 화재예방,교통단속,교통정보수집 분석 및 제공
교육기관,교육부,이천송정중학교,교육부 경기도교육청 경기도이천교육지원청 이천송정중학교,27,27,0,27,23,2,1,1
교육기관,교육부,이천송정초등학교,교육부 경기도교육청 경기도이천교육지원청 이천송정초등학교,27,27,0,27,15,11,1,0
교육기관,교육부,이천양정여자고등학교,교육부 경기도교육청 경기도이천교육지원청 이천양정여자고등학교,26,26,0,26,18,8,0,0
교육기관,교육부,이천양정여자중학교,교육부 경기도교육청 경기도이천교육지원청 이천양정여자중학교,12,10,2,10,10,0,0,0
교육기관,교육부,이천제일고등학교,교육부 경기도교육청 경기도이천교육지원청 이천제일고등학교,47,45,2,45,25,20,0,0
교육기관,교육부,이천중학교,교육부 경기도교육청 경기도이천교육지원청 이천중학교,24,24,0,24,0,24,0,0
교육기관,교육부,이천초등학교,교육부 경기도교육청 경기도이천교육지원청 이천초등학교,15,15,0,15,10,5,0,0
교육기관,교육부,이현고등학교,교육부 경기도교육청 경기도이천교육지원청 이현고등학교,47,47,0,47,21,26,0,0
교육기관,교육부,이황초등학교,교육부 경기도교육청 경기도이천교육지원청 이황초등학교,14,14,0,14,7,7,0,0
교육기관,교육부,장천초등학교,교육부 경기도교육청 경기도이천교육지원청 장천초등학교,24,24,0,24,16,8,0,0
교육기관,교육부,장호원고등학교,교육부 경기도교육청 경기도이천교육지원청 장호원고등학교,16,16,0,16,8,8,0,0
교육기관,교육부,장호원중학교,교육부 경기도교육청 경기도이천교육지원청 장호원중학교,33,33,0,33,33,0,0,0
교육기관,교육부,증포중학교,교육부 경기도교육청 경기도이천교육지원청 증포중학교,85,85,0,85,85,0,0,0
교육기관,교육부,증포초등학교,교육부 경기도교육청 경기도이천교육지원청 증포초등학교,14,14,0,14,10,4,0,0
교육기관,교육부,진가초등학교,교육부 경기도교육청 경기도이천교육지원청 진가초등학교,8,8,0,8,6,2,0,0
교육기관,교육부,토마토유치원,교육부 경기도교육청 경기도이천교육지원청 토마토유치원,7,3,4,3,2,1,0,0
교육기관,교육부,표교초등학교,교육부 경기도교육청 경기도이천교육지원청 표교초등학교,12,12,0,12,4,4,4,0
교육기관,교육부,한국도예고등학교,교육부 경기도교육청 경기도이천교육지원청 한국도예고등학교,51,51,0,51,44,3,2,2
교육기관,교육부,한내초등학교,교육부 경기도교육청 경기도이천교육지원청 한내초등학교,12,12,0,12,6,5,0,1
교육기관,교육부,한마음유치원,교육부 경기도교육청 경기도이천교육지원청 한마음유치원,15,15,0,15,9,6,0,0
교육기관,교육부,한울숲유치원,교육부 경기도교육청 경기도이천교육지원청 한울숲유치원,20,20,0,20,0,20,0,0
교육기관,교육부,호법초등학교,교육부 경기도교육청 경기도이천교육지원청 호법초등학교,12,12,0,12,8,4,0,0
교육기관,교육부,효양고등학교,교육부 경기도교육청 경기도이천교육지원청 효양고등학교,16,16,0,16,8,8,0,0
교육기관,교육부,효양중학교,교육부 경기도교육청 경기도이천교육지원청 효양중학교,30,9,21,9,5,4,0,0
교육기관,교육부,경기도파주교육지원청,교육부 경기도교육청 경기도파주교육지원청,12,12,0,12,7,5,0,0
교육기관,교육부,가온유치원,교육부 경기도교육청 경기도파주교육지원청 가온유치원,4,4,0,4,0,4,0,0
교육기관,교육부,가온초등학교,교육부 경기도교육청 경기도파주교육지원청 가온초등학교,21,21,0,21,21,0,0,0
교육기관,교육부,갈현초등학교,교육부 경기도교육청 경기도파주교육지원청 갈현초등학교,9,9,0,9,0,9,0,0
교육기관,교육부,검산초등학교,교육부 경기도교육청 경기도파주교육지원청 검산초등학교,12,12,0,12,12,0,0,0
교육기관,교육부,광탄고등학교,교육부 경기도교육청 경기도파주교육지원청 광탄고등학교,44,44,0,44,0,44,0,0
교육기관,교육부,광탄중학교,교육부 경기도교육청 경기도파주교육지원청 광탄중학교,16,16,0,16,0,16,0,0
교육기관,교육부,교하고등학교,교육부 경기도교육청 경기도파주교육지원청 교하고등학교,43,43,0,43,0,43,0,0
교육기관,교육부,교하중학교,교육부 경기도교육청 경기도파주교육지원청 교하중학교,51,51,0,51,0,51,0,0
교육기관,교육부,교하초등학교,교육부 경기도교육청 경기도파주교육지원청 교하초등학교,12,12,0,12,6,6,0,0
교육기관,교육부,군내초등학교,교육부 경기도교육청 경기도파주교육지원청 군내초등학교,17,17,0,17,17,0,0,0
교육기관,교육부,금릉중학교,교육부 경기도교육청 경기도파주교육지원청 금릉중학교,42,42,0,42,42,0,0,0
교육기관,교육부,금릉초등학교,교육부 경기도교육청 경기도파주교육지원청 금릉초등학교,12,12,0,12,7,3,1,1
교육기관,교육부,금신초등학교,교육부 경기도교육청 경기도파주교육지원청 금신초등학교,19,19,0,19,0,19,0,0
교육기관,교육부,금촌고등학교,교육부 경기도교육청 경기도파주교육지원청 금촌고등학교,48,48,0,48,32,16,0,0
교육기관,교육부,금촌유치원,교육부 경기도교육청 경기도파주교육지원청 금촌유치원,4,4,0,4,2,2,0,0
교육기관,교육부,금촌중학교,교육부 경기도교육청 경기도파주교육지원청 금촌중학교,82,80,2,80,0,80,0,0
교육기관,교육부,금촌초등학교,교육부 경기도교육청 경기도파주교육지원청 금촌초등학교,14,14,0,14,14,0,0,0
교육기관,교육부,금향초등학교,교육부 경기도교육청 경기도파주교육지원청 금향초등학교,17,17,0,17,0,17,0,0
교육기관,교육부,금화초등학교,교육부 경기도교육청 경기도파주교육지원청 금화초등학교,14,14,0,14,0,14,0,0
교육기관,교육부,능안초등학교,교육부 경기도교육청 경기도파주교육지원청 능안초등학교,31,31,0,31,19,12,0,0
교육기관,교육부,다율유치원,교육부 경기도교육청 경기도파주교육지원청 다율유치원,12,12,0,12,6,6,0,0
교육기관,교육부,다율초등학교,교육부 경기도교육청 경기도파주교육지원청 다율초등학교,21,21,0,21,0,21,0,0
교육기관,교육부,덕암초등학교,교육부 경기도교육청 경기도파주교육지원청 덕암초등학교,8,8,0,8,8,0,0,0
교육기관,교육부,도마산초등학교,교육부 경기도교육청 경기도파주교육지원청 도마산초등학교,8,8,0,8,0,8,0,0
교육기관,교육부,동패고등학교,교육부 경기도교육청 경기도파주교육지원청 동패고등학교,50,50,0,50,0,50,0,0
교육기관,교육부,동패유치원,교육부 경기도교육청 경기도파주교육지원청 동패유치원,15,15,0,15,0,15,0,0
교육기관,교육부,동패중학교,교육부 경기도교육청 경기도파주교육지원청 동패중학교,47,47,0,47,0,47,0,0
교육기관,교육부,동패초등학교,교육부 경기도교육청 경기도파주교육지원청 동패초등학교,37,37,0,37,25,12,0,0
교육기관,교육부,두일유치원,교육부 경기도교육청 경기도파주교육지원청 두일유치원,6,6,0,6,0,6,0,0
교육기관,교육부,두일중학교,교육부 경기도교육청 경기도파주교육지원청 두일중학교,26,26,0,26,2,20,3,1
교육기관,교육부,두일초등학교,교육부 경기도교육청 경기도파주교육지원청 두일초등학교,25,25,0,25,0,25,0,0
교육기관,교육부,마정초등학교,교육부 경기도교육청 경기도파주교육지원청 마정초등학교,12,12,0,12,2,8,1,1
교육기관,교육부,마지초등학교,교육부 경기도교육청 경기도파주교육지원청 마지초등학교,13,13,0,13,0,13,0,0
교육기관,교육부,문발유치원,교육부 경기도교육청 경기도파주교육지원청 문발유치원,4,4,0,4,0,4,0,0
교육기관,교육부,문발초등학교,교육부 경기도교육청 경기도파주교육지원청 문발초등학교,18,18,0,18,16,2,0,0
교육기관,교육부,문산고등학교,교육부 경기도교육청 경기도파주교육지원청 문산고등학교,20,17,3,17,0,17,0,0
교육기관,교육부,문산동중학교,교육부 경기도교육청 경기도파주교육지원청 문산동중학교,14,14,0,14,0,14,0,0
교육기관,교육부,문산동초등학교,교육부 경기도교육청 경기도파주교육지원청 문산동초등학교,16,16,0,16,16,0,0,0
교육기관,교육부,문산북중학교,교육부 경기도교육청 경기도파주교육지원청 문산북중학교,38,38,0,38,0,38,0,0
교육기관,교육부,문산수억고등학교,교육부 경기도교육청 경기도파주교육지원청 문산수억고등학교,48,48,0,48,28,18,1,1
교육기관,교육부,문산수억중학교,교육부 경기도교육청 경기도파주교육지원청 문산수억중학교,32,32,0,32,0,32,0,0
교육기관,교육부,문산제일고등학교,교육부 경기도교육청 경기도파주교육지원청 문산제일고등학교,37,37,0,37,9,28,0,0
교육기관,교육부,문산중학교,교육부 경기도교육청 경기도파주교육지원청 문산중학교,29,29,0,29,29,0,0,0
교육기관,교육부,문산초등학교,교육부 경기도교육청 경기도파주교육지원청 문산초등학교,16,16,0,16,0,16,0,0
교육기관,교육부,법원여자중학교,교육부 경기도교육청 경기도파주교육지원청 법원여자중학교,9,8,1,8,1,7,0,0
교육기관,교육부,봉일천고등학교,교육부 경기도교육청 경기도파주교육지원청 봉일천고등학교,31,31,0,31,0,31,0,0
교육기관,교육부,봉일천중학교,교육부 경기도교육청 경기도파주교육지원청 봉일천중학교,33,33,0,33,33,0,0,0
교육기관,교육부,봉일천초등학교,교육부 경기도교육청 경기도파주교육지원청 봉일천초등학교,24,24,0,24,7,17,0,0
교육기관,교육부,산내중학교,교육부 경기도교육청 경기도파주교육지원청 산내중학교,51,51,0,51,30,21,0,0
교육기관,교육부,산내초등학교,교육부 경기도교육청 경기도파주교육지원청 산내초등학교,48,48,0,48,16,32,0,0
교육기관,교육부,산들중학교,교육부 경기도교육청 경기도파주교육지원청 산들중학교,25,25,0,25,25,0,0,0
교육기관,교육부,산들초등학교,교육부 경기도교육청 경기도파주교육지원청 산들초등학교,19,19,0,19,14,5,0,0
교육기관,교육부,삼광고등학교,교육부 경기도교육청 경기도파주교육지원청 삼광고등학교,13,12,1,12,0,12,0,0
교육기관,교육부,삼광중학교,교육부 경기도교육청 경기도파주교육지원청 삼광중학교,12,11,1,11,0,11,0,0
교육기관,교육부,삼성초등학교,교육부 경기도교육청 경기도파주교육지원청 삼성초등학교,12,12,0,12,0,12,0,0
교육기관,교육부,새금초등학교,교육부 경기도교육청 경기도파주교육지원청 새금초등학교,11,11,0,11,8,3,0,0
교육기관,교육부,새얼학교,교육부 경기도교육청 경기도파주교육지원청 새얼학교,20,20,0,20,0,20,0,0
교육기관,교육부,석곶초등학교,교육부 경기도교육청 경기도파주교육지원청 석곶초등학교,29,29,0,29,0,29,0,0
교육기관,교육부,선유중학교,교육부 경기도교육청 경기도파주교육지원청 선유중학교,16,16,0,16,16,0,0,0
교육기관,교육부,세경고등학교,교육부 경기도교육청 경기도파주교육지원청 세경고등학교,125,125,0,125,78,47,0,0
교육기관,교육부,신산초등학교,교육부 경기도교육청 경기도파주교육지원청 신산초등학교,30,30,0,30,20,10,0,0
교육기관,교육부,심학중학교,교육부 경기도교육청 경기도파주교육지원청 심학중학교,23,23,0,23,10,13,0,0
교육기관,교육부,심학초등학교,교육부 경기도교육청 경기도파주교육지원청 심학초등학교,9,9,0,9,4,5,0,0
교육기관,교육부,어유중학교,교육부 경기도교육청 경기도파주교육지원청 어유중학교,8,8,0,8,0,8,0,0
교육기관,교육부,연풍초등학교,교육부 경기도교육청 경기도파주교육지원청 연풍초등학교,20,20,0,20,20,0,0,0
교육기관,교육부,영도초등학교,교육부 경기도교육청 경기도파주교육지원청 영도초등학교,9,9,0,9,8,1,0,0
교육기관,교육부,와석초등학교,교육부 경기도교육청 경기도파주교육지원청 와석초등학교,21,21,0,21,12,9,0,0
